PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628388,2017-18,00,1610612754,IND,21.0,53,0,459,64,136,0.471,18,42,0.429,10,16,0.625,29,53,82,9,5,4,10,45,156
1628388,2018-19,00,1610612754,IND,22.0,58,1,522,99,183,0.541,8,31,0.258,19,31,0.613,43,82,125,24,9,19,12,35,225
1628388,2019-20,00,1610612754,IND,23.0,28,1,222,36,86,0.419,5,18,0.278,7,16,0.438,23,48,71,9,10,4,8,22,84
1628388,2020-21,00,1610612757,POR,24.0,7,0,35,5,10,0.5,0,0,0.0,2,2,1.0,0,5,5,1,2,1,2,1,12
