PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1631094,2022-23,00,1610612753,ORL,20.0,72,72,2430,479,1122,0.427,85,285,0.298,394,534,0.738,84,413,497,269,60,39,200,160,1437
1631094,2023-24,00,1610612753,ORL,21.0,80,80,2799,640,1407,0.455,119,351,0.339,405,559,0.725,82,472,554,431,71,47,247,153,1804
1631094,2024-25,00,1610612753,ORL,22.0,46,46,1582,412,911,0.452,87,272,0.32,280,385,0.727,51,294,345,219,36,28,136,97,1191
