PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628963,2018-19,00,1610612758,SAC,20.0,62,4,1568,356,706,0.504,30,96,0.313,181,262,0.691,162,309,471,62,33,59,98,120,923
1628963,2019-20,00,1610612758,SAC,21.0,13,6,334,78,167,0.467,4,22,0.182,25,31,0.806,29,68,97,10,6,12,18,43,185
1628963,2020-21,00,1610612758,SAC,22.0,43,42,1112,247,490,0.504,37,108,0.343,77,134,0.575,106,212,318,43,21,21,59,100,608
1628963,2021-22,00,1610612758,SAC,23.0,30,17,656,114,246,0.463,15,62,0.242,35,47,0.745,67,148,215,17,9,11,21,50,278
1628963,2021-22,00,1610612765,DET,23.0,18,8,490,111,200,0.555,8,35,0.229,32,54,0.593,38,85,123,19,13,7,18,43,262
1628963,2021-22,00,0,TOT,23.0,48,25,1146,225,446,0.504,23,97,0.237,67,101,0.663,105,233,338,36,22,18,39,93,540
1628963,2022-23,00,1610612765,DET,24.0,42,25,990,202,382,0.529,19,66,0.288,81,108,0.75,94,175,269,36,19,30,46,81,504
1628963,2023-24,00,1610612765,DET,25.0,26,10,478,107,181,0.591,1,6,0.167,50,61,0.82,46,72,118,27,5,14,29,40,265
1628963,2023-24,00,1610612764,WAS,25.0,24,15,575,132,227,0.581,8,17,0.471,46,65,0.708,84,110,194,28,15,19,30,41,318
1628963,2023-24,00,0,TOT,25.0,50,25,1053,239,408,0.586,9,23,0.391,96,126,0.762,130,182,312,55,20,33,59,81,583
1628963,2024-25,00,1610612764,WAS,26.0,19,1,167,38,71,0.535,2,10,0.2,15,23,0.652,27,29,56,7,7,5,11,12,93
1628963,2024-25,00,1610612763,MEM,26.0,12,1,99,17,35,0.486,1,9,0.111,8,12,0.667,11,17,28,4,2,3,1,6,43
1628963,2024-25,00,0,TOT,26.0,31,2,265,55,106,0.519,3,19,0.158,23,35,0.657,38,46,84,11,9,8,12,18,136
