PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630564,2022-23,00,1610612751,BKN,23.0,1,0,35,6,12,0.5,2,5,0.4,2,2,1.0,3,6,9,7,0,1,4,5,16
1630564,2023-24,00,1610612759,SAS,24.0,3,0,39,10,17,0.588,3,7,0.429,0,0,0.0,2,5,7,6,1,1,1,0,23
