PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628990,2018-19,00,1610612741,CHI,23.0,44,14,895,96,209,0.459,14,50,0.28,23,38,0.605,31,154,185,34,23,6,25,59,229
1628990,2019-20,00,1610612741,CHI,24.0,28,10,527,80,175,0.457,12,38,0.316,46,78,0.59,18,90,108,26,27,7,27,47,218
1628990,2020-21,00,1610612741,CHI,25.0,7,0,64,5,18,0.278,1,3,0.333,2,2,1.0,1,19,20,4,1,0,5,9,13
1628990,2020-21,00,1610612764,WAS,25.0,18,1,282,34,85,0.4,7,19,0.368,19,23,0.826,5,53,58,13,11,5,15,24,94
1628990,2020-21,00,0,TOT,25.0,25,1,346,39,103,0.379,8,22,0.364,21,25,0.84,6,72,78,17,12,5,20,33,107
1628990,2021-22,00,1610612756,PHX,26.0,6,0,22,1,2,0.5,0,0,0.0,2,2,1.0,0,5,5,2,0,0,4,1,4
