PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1631309,2022-23,00,1610612745,HOU,24.0,5,0,28,2,9,0.222,2,8,0.25,3,3,1.0,0,0,0,3,0,0,1,1,9
